sigma_e,sigma_eta,delta,kappa,log10_kappa
0.095,0.005,0.125,140.39126956629914,2.1473401014043927
0.095,0.005,0.2,31.372319664236898,1.4965466315486502
0.095,0.005,0.27499999999999997,82.64837435505888,1.9172343156743048
0.095,0.005,0.35,105.13148338752468,2.021732792279006
0.095,0.005,0.425,16.837839408301544,1.2262863630987821
0.095,0.005,0.49999999999999994,35.72180649528886,1.5529334135730977
0.095,0.005,0.5750000000000001,885.2328335292115,2.9470575136557082
0.095,0.005,0.65,50.05597478416295,1.6994559231924622
0.095,0.005,0.725,252.59315655513106,2.4024215801440776
0.095,0.005,0.8,55.36267905847076,1.7432170979255546
0.095,0.005884519781214263,0.05,201.6959069618899,2.3046970851145914
0.095,0.005884519781214263,0.125,97.8290080187936,1.9904676498238072
0.095,0.005884519781214263,0.2,161.07241501438503,2.207021170258975
0.095,0.005884519781214263,0.27499999999999997,25.685578603459955,1.409689353259094
0.095,0.005884519781214263,0.35,19.986778368110997,1.3007427966339644
0.095,0.005884519781214263,0.425,7.365588408063086,0.8672074466528511
0.095,0.005884519781214263,0.49999999999999994,17.429175999368514,1.2412768554182851
0.095,0.005884519781214263,0.5750000000000001,22.053188134644202,1.343471382429556
0.095,0.005884519781214263,0.65,25.727953052773124,1.4104052345877844
0.095,0.005884519781214263,0.725,34.798107865455684,1.5415556299830115
0.095,0.005884519781214263,0.8,23.914845334512137,1.3786675764860459
0.095,0.006925514611100392,0.05,990.4205197837224,2.9958196295925643
0.095,0.006925514611100392,0.125,56.00583641124647,1.7482332875262228
0.095,0.006925514611100392,0.2,61.11538964625966,1.7861505849866628
0.095,0.006925514611100392,0.27499999999999997,34.973549991631415,1.5437397176259848
0.095,0.006925514611100392,0.35,65.596086541648,1.8168779301673488
0.095,0.006925514611100392,0.425,12.202548859839737,1.086450555276832
0.095,0.006925514611100392,0.49999999999999994,13.022035017876021,1.114678858884467
0.095,0.006925514611100392,0.5750000000000001,36.13289981584964,1.5579028169094469
0.095,0.006925514611100392,0.65,14.607902683712478,1.164587866976406
0.095,0.006925514611100392,0.725,41.90308025736953,1.6222459487326257
0.095,0.006925514611100392,0.8,30.713299591303652,1.4873264760757043
0.095,0.008150665544821734,0.05,381.96180410707916,2.5820199359616924
0.095,0.008150665544821734,0.125,28.95903194669608,1.4617840400100892
0.095,0.008150665544821734,0.2,14.419983696305373,1.1589647693564606
0.095,0.008150665544821734,0.27499999999999997,5.235476585944764,0.7189562216834446
0.095,0.008150665544821734,0.35,11.18473059658239,1.0486255278312413
0.095,0.008150665544821734,0.425,40.494012234766814,1.6073908097417786
0.095,0.008150665544821734,0.49999999999999994,24.625360377846945,1.3913825948636638
0.095,0.008150665544821734,0.5750000000000001,27.61117067084618,1.4410848204426114
0.095,0.008150665544821734,0.65,23.273042308564694,1.366853159026271
0.095,0.008150665544821734,0.725,22.798215101167656,1.357900846910217
0.095,0.008150665544821734,0.8,25.67336135378767,1.409482733565572
0.095,0.009592550525713006,0.05,91.23412918868999,1.9601573311531824
0.095,0.009592550525713006,0.125,59.19335708678372,1.7722729712089078
0.095,0.009592550525713006,0.2,22.846937590026833,1.3588279953518358
0.095,0.009592550525713006,0.27499999999999997,11.73378952685017,1.0694382938558236
0.095,0.009592550525713006,0.35,26.015043208978327,1.41522455156226
0.095,0.009592550525713006,0.425,15.46546194500646,1.1893628966748597
0.095,0.009592550525713006,0.49999999999999994,13.253356859941995,1.122325891941271
0.095,0.009592550525713006,0.5750000000000001,23.181421794391778,1.3651400691824684
0.095,0.009592550525713006,0.65,14.1042948941935,1.1493513796643593
0.095,0.009592550525713006,0.725,28.87423396476476,1.4605104711932346
0.095,0.009592550525713006,0.8,25.330112712431273,1.4036371222926418
0.095,0.011289510664171094,0.05,467.2746105599445,2.6695721842058404
0.095,0.011289510664171094,0.125,211.06634740853605,2.32441899455902
0.095,0.011289510664171094,0.2,29.00883503420217,1.4625302883208835
0.095,0.011289510664171094,0.27499999999999997,12.8118272994824,1.1076110758404163
0.095,0.011289510664171094,0.35,27.78617537522509,1.4438287724792485
0.095,0.011289510664171094,0.425,25.917995997323686,1.4136014184581847
0.095,0.011289510664171094,0.49999999999999994,24.565923140873476,1.3903330887417327
0.095,0.011289510664171094,0.5750000000000001,21.646665650115494,1.3353910091753753
0.095,0.011289510664171094,0.65,16.5931325261597,1.21992838182922
0.095,0.011289510664171094,0.725,23.22516246685305,1.3659587606941392
0.095,0.011289510664171094,0.8,36.16077471761464,1.5582377263381955
0.095,0.013286669764708835,0.05,125.93481514013597,2.100145809004306
0.095,0.013286669764708835,0.125,185.47024561088327,2.268274247085938
0.095,0.013286669764708835,0.2,31.394991123935323,1.4968603646096423
0.095,0.013286669764708835,0.27499999999999997,25.323333473748693,1.403520874092742
0.095,0.013286669764708835,0.35,8.062366000868623,0.9064625095885094
0.095,0.013286669764708835,0.425,5.464111965374427,0.7375195899132412
0.095,0.013286669764708835,0.49999999999999994,11.001288205991345,1.0414435422488642
0.095,0.013286669764708835,0.5750000000000001,27.75769361046379,1.4433833777100062
0.095,0.013286669764708835,0.65,31.45392023934996,1.4976747811712918
0.095,0.013286669764708835,0.725,18.431828638199395,1.2655684241004117
0.095,0.013286669764708835,0.8,5.761529002606962,0.7605377523946771
0.095,0.015637134211378124,0.05,106.20299886992505,2.026136780156677
0.095,0.015637134211378124,0.125,152.22686197402825,2.1824912948638597
0.095,0.015637134211378124,0.2,92.0592235120821,1.9640673074486767
0.095,0.015637134211378124,0.27499999999999997,15.62355478245966,1.1937798545580895
0.095,0.015637134211378124,0.35,21.357640690958018,1.3295532759084854
0.095,0.015637134211378124,0.425,8.457547463999036,0.9272444437399507
0.095,0.015637134211378124,0.49999999999999994,30.847729175186085,1.4892231993908336
0.095,0.015637134211378124,0.5750000000000001,5.943701165104529,0.7740569660269773
0.095,0.015637134211378124,0.65,55.0740987026296,1.7409473985749178
0.095,0.015637134211378124,0.725,20.612264125079395,1.3141256988642156
0.095,0.015637134211378124,0.8,26.236881522901054,1.418912214168558
0.095,0.018403405117671374,0.05,77.0808471493861,1.886946479079964
0.095,0.018403405117671374,0.125,63.38314972759151,1.80197381698309
0.095,0.018403405117671374,0.2,52.164680923742566,1.7173765552725448
0.095,0.018403405117671374,0.27499999999999997,14.344240984233867,1.1566775727925438
0.095,0.018403405117671374,0.35,35.426654699753335,1.5493301443165084
0.095,0.018403405117671374,0.425,27.10554170601876,1.433058091106888
0.095,0.018403405117671374,0.49999999999999994,13.564672338163557,1.132409307611351
0.095,0.018403405117671374,0.5750000000000001,17.3176991085509,1.2384901895958897
0.095,0.018403405117671374,0.65,45.6929953092894,1.6598496282605182
0.095,0.018403405117671374,0.725,14.997604982853092,1.1760219106704504
0.095,0.018403405117671374,0.8,33.866456897466,1.5297697632118463
0.095,0.021659040291327404,0.05,19.305795154977034,1.2856876937770603
0.095,0.021659040291327404,0.125,150.1695515419473,2.1765818838143813
0.095,0.021659040291327404,0.2,68.28219348265937,1.8343074638503425
0.095,0.021659040291327404,0.27499999999999997,20.6571982393174,1.3150714172940747
0.095,0.021659040291327404,0.35,18.48390751166686,1.2667937867632864
0.095,0.021659040291327404,0.425,28.677025723395925,1.4575341058904516
0.095,0.021659040291327404,0.49999999999999994,29.871483798297398,1.4752567957346225
0.095,0.021659040291327404,0.5750000000000001,22.63551296636803,1.3547903409315014
0.095,0.021659040291327404,0.65,65.45361609707496,1.8159336448917212
0.095,0.021659040291327404,0.725,40.528793020966816,1.607763670306235
0.095,0.021659040291327404,0.8,9.4748485459205,0.9765722765613033
0.095,0.02549061020728657,0.05,28.007295806728884,1.447271178337648
0.095,0.02549061020728657,0.125,84.60627794308441,1.9274025896924747
0.095,0.02549061020728657,0.2,44.89253230119048,1.6521741038069806
0.095,0.02549061020728657,0.27499999999999997,20.338608610599575,1.3083212389796544
0.095,0.02549061020728657,0.35,50.31554564317092,1.7017021867254076
0.095,0.02549061020728657,0.425,17.20601623766525,1.235680328417365
0.095,0.02549061020728657,0.49999999999999994,20.924740269894425,1.3206600759818234
0.095,0.02549061020728657,0.5750000000000001,53.29228310266384,1.7266643263142631
0.095,0.02549061020728657,0.65,38.52708248935918,1.585766122775114
0.095,0.02549061020728657,0.725,46.01003426671582,1.6628525567127435
0.095,0.02549061020728657,0.8,27.590563405911716,1.4407605689670528
0.095,0.03,0.05,30.59322564200145,1.4856252698799837
0.095,0.03,0.125,36.25873067329688,1.5594125964712404
0.095,0.03,0.2,13.989108898990017,1.1457900509766683
0.095,0.03,0.27499999999999997,16.627338370317045,1.2208227348721128
0.095,0.03,0.35,63.82029438680533,1.8049588031522303
0.095,0.03,0.425,39.443144568179626,1.5959715313748684
0.095,0.03,0.49999999999999994,44.82361130879198,1.6515068434596298
0.095,0.03,0.5750000000000001,23.50993779079883,1.3712514799480557
0.095,0.03,0.65,23.66308493927122,1.3740713626404382
0.095,0.03,0.725,20.907617481008213,1.320304545787343
0.095,0.03,0.8,16.636020440367382,1.2210494453027367
0.1,0.005,0.05,68.37160679488257,1.8348757863348963
0.1,0.005,0.125,19.533402360781768,1.2907778960178984
0.1,0.005,0.2,3.1315183411756644,0.4957549596899071
0.1,0.005,0.27499999999999997,20.346987303162674,1.3085001140785897
0.1,0.005,0.35,24.063530883852355,1.3813593524662284
0.1,0.005,0.425,70.65716785591019,1.849156225666043
0.1,0.005,0.49999999999999994,88.33604274543593,1.9461379399493692
0.1,0.005,0.5750000000000001,176.4788407380314,2.246692642292797
0.1,0.005,0.65,48.30036390557704,1.6839504028340935
0.1,0.005,0.725,90.7492716373748,1.9578431480316942
0.1,0.005,0.8,127.07027889376981,2.1040439831123163
0.1,0.005884519781214263,0.05,48.80660434960518,1.6884785932838873
0.1,0.005884519781214263,0.125,5.988501542587405,0.7773181657619798
0.1,0.005884519781214263,0.2,12.214059639750644,1.0868600362715524
0.1,0.005884519781214263,0.27499999999999997,9.559075131538233,0.9804158750480718
0.1,0.005884519781214263,0.35,10.838894251172631,1.0349849791480747
0.1,0.005884519781214263,0.425,13.327223603728916,1.1247396843600042
0.1,0.005884519781214263,0.49999999999999994,60.264819109523266,1.7800638573239125
0.1,0.005884519781214263,0.5750000000000001,44.394652558077446,1.6473306614573942
0.1,0.005884519781214263,0.65,15.952596196972467,1.2028313721747521
0.1,0.005884519781214263,0.725,18.96136972569364,1.2778697065687215
0.1,0.005884519781214263,0.8,136.72685518606957,2.135853824835902
0.1,0.006925514611100392,0.05,132.10393468471676,2.1209157531664724
0.1,0.006925514611100392,0.125,23.824687078094993,1.3770272051697936
0.1,0.006925514611100392,0.2,10.670335995437455,1.0281780950258732
0.1,0.006925514611100392,0.27499999999999997,17.379661100295447,1.2400413035449487
0.1,0.006925514611100392,0.35,12.775666429325673,1.1063835639167128
0.1,0.006925514611100392,0.425,24.781853565415734,1.3941337864277084
0.1,0.006925514611100392,0.49999999999999994,13.125898502636167,1.1181290417070184
0.1,0.006925514611100392,0.5750000000000001,63.59761023472599,1.8034407967589354
0.1,0.006925514611100392,0.65,46.65146395870309,1.6688652767901415
0.1,0.006925514611100392,0.725,38.85006502013116,1.5893917499801904
0.1,0.006925514611100392,0.8,85.97285274342819,1.9343613376975888
0.1,0.008150665544821734,0.05,49.858367441673224,1.697738053897388
0.1,0.008150665544821734,0.125,17.924546005276433,1.2534481646243467
0.1,0.008150665544821734,0.2,18.148466634642283,1.258839937347606
0.1,0.008150665544821734,0.27499999999999997,4.848891594563403,0.6856424748127413
0.1,0.008150665544821734,0.35,60.505973244119225,1.7817982509980343
0.1,0.008150665544821734,0.425,27.623179832282702,1.4412736707713958
0.1,0.008150665544821734,0.49999999999999994,28.566080121715057,1.4558506499625417
0.1,0.008150665544821734,0.5750000000000001,28.865485317859786,1.4603788637260966
0.1,0.008150665544821734,0.65,29.714880514302852,1.4729739882680204
0.1,0.008150665544821734,0.725,7.4701758209212485,0.8733308236570719
0.1,0.008150665544821734,0.8,56.12591079491177,1.7491634016727577
0.1,0.009592550525713006,0.05,32.4900403869412,1.5117502511977008
0.1,0.009592550525713006,0.125,15.323529353669514,1.1853588046107544
0.1,0.009592550525713006,0.2,19.859168383507956,1.297961058156568
0.1,0.009592550525713006,0.27499999999999997,6.649191824715967,0.8227688622360846
0.1,0.009592550525713006,0.35,11.781252783678859,1.0711914745011633
0.1,0.009592550525713006,0.425,31.96774177518645,1.5047119584732984
0.1,0.009592550525713006,0.49999999999999994,38.13001671690935,1.5812669956765002
0.1,0.009592550525713006,0.5750000000000001,9.120703019374913,0.960028314827104
0.1,0.009592550525713006,0.65,16.06201867459463,1.2058001265057452
0.1,0.009592550525713006,0.725,41.85603248465091,1.621758059366143
0.1,0.009592550525713006,0.8,10.949128447247906,1.0393795506267967
0.1,0.011289510664171094,0.05,85.3801843178054,1.9313570880191038
0.1,0.011289510664171094,0.125,74.19561996590636,1.870378268071697
0.1,0.011289510664171094,0.2,7.316912255892171,0.8643278470232336
0.1,0.011289510664171094,0.27499999999999997,31.263057449958954,1.4950314486900242
0.1,0.011289510664171094,0.35,21.247982161937585,1.3273176930900636
0.1,0.011289510664171094,0.425,10.098226162458928,1.0042450930388125
0.1,0.011289510664171094,0.49999999999999994,20.022218928698425,1.3015122057651292
0.1,0.011289510664171094,0.5750000000000001,73.13717047353201,1.8641381543681461
0.1,0.011289510664171094,0.65,6.731815826380409,0.8281322257409757
0.1,0.011289510664171094,0.725,22.612303002144024,1.3543447963209614
0.1,0.011289510664171094,0.8,35.04283077575052,1.5445991814181683
0.1,0.013286669764708835,0.05,68.08550917914823,1.8330546896925966
0.1,0.013286669764708835,0.125,22.379488170231486,1.349850149780088
0.1,0.013286669764708835,0.2,24.752924839842535,1.39362652313845
0.1,0.013286669764708835,0.27499999999999997,10.933258041844036,1.0387495982489443
0.1,0.013286669764708835,0.35,12.880674679950122,1.109938611634464
0.1,0.013286669764708835,0.425,4.5650203141032835,0.6594427144625042
0.1,0.013286669764708835,0.49999999999999994,73.77785135353461,1.8679260030337579
0.1,0.013286669764708835,0.5750000000000001,17.405266799059742,1.2406806848148695
0.1,0.013286669764708835,0.65,84.31043518168491,1.9258813309871443
0.1,0.013286669764708835,0.725,64.7879186567009,1.8114940282486303
0.1,0.013286669764708835,0.8,42.423442865518886,1.627605910687453
0.1,0.015637134211378124,0.05,25.488151727839394,1.4063383437665065
0.1,0.015637134211378124,0.125,33.540863608055425,1.5255742406011474
0.1,0.015637134211378124,0.2,22.044780151440925,1.3433057720445298
0.1,0.015637134211378124,0.27499999999999997,7.387749558035395,0.8685121645961951
0.1,0.015637134211378124,0.35,3.9141554182193707,0.5926380660677655
0.1,0.015637134211378124,0.425,3.8621021422481814,0.5868237555200589
0.1,0.015637134211378124,0.49999999999999994,6.889994554848793,0.8382188786855567
0.1,0.015637134211378124,0.5750000000000001,30.827488512437696,1.4889381445896719
0.1,0.015637134211378124,0.65,24.608898940822698,1.3910921827957599
0.1,0.015637134211378124,0.725,106.23136251678477,2.026252751747249
0.1,0.015637134211378124,0.8,71.34959150461691,1.8533914910063964
0.1,0.018403405117671374,0.05,13.652087985817056,1.1351990785834323
0.1,0.018403405117671374,0.125,49.11982505605958,1.691256811363501
0.1,0.018403405117671374,0.2,25.990052172299432,1.4148071513024365
0.1,0.018403405117671374,0.27499999999999997,28.098940936432303,1.4486899514306628
0.1,0.018403405117671374,0.35,26.97920099926972,1.4310290837070327
0.1,0.018403405117671374,0.425,18.700838347355702,1.271861076133794
0.1,0.018403405117671374,0.49999999999999994,89.18804751687547,1.950306656559105
